"","draw","variety_encoded","Intercept","slope"
"93",3641,"0",3.31272715514801,0.0964057002644126
"94",3708,"0",3.10559589712035,0.0926543179792287
"95",3712,"0",3.28351520928558,0.0961987654257352
"96",3722,"0",3.19259669245713,0.10821494532624
"97",3734,"0",3.38420059572284,0.0968826109576846
"98",3795,"0",3.3651887863366,0.100529271094194
"99",3841,"0",3.38975902545555,0.0874158560881382
"100",3897,"0",3.15926652276535,0.110910916325251
"101",12,"1",3.06540731105412,0.0988962004451341
"102",24,"1",2.50627937739198,0.100624670981662
"103",54,"1",2.12162222068483,0.0993597548165155
"104",141,"1",2.62076652152454,0.105959619045523
"105",158,"1",2.33248354836763,0.100145988072659
"106",206,"1",2.31545211732153,0.0981558088919629
"107",278,"1",2.80585689378203,0.102124060024253
"108",301,"1",2.78586386872268,0.102026111139134
"109",313,"1",2.11403222201562,0.093547900261535
"110",392,"1",2.435295021068,0.108995193611938
"111",435,"1",2.13872413648527,0.105433097711869
"112",450,"1",2.32329071693336,0.0969619595925649
"113",466,"1",2.89817963947859,0.105551850281423
"114",470,"1",2.73116236840618,0.0994061365821848
"115",557,"1",2.67801074951332,0.108623062131677
"116",596,"1",2.15753791980642,0.106529153762106
"117",599,"1",2.6145916126143,0.095736455446914
"118",743,"1",2.29399087488837,0.0975306920940364
"119",768,"1",2.43728793260193,0.10445796541214
"120",803,"1",2.79274248209622,0.101653759797784
"121",840,"1",2.6245995455649,0.097762589634301
"122",878,"1",2.56574347451101,0.0887181999288585
"123",879,"1",2.74954255182482,0.100630522054916
"124",979,"1",2.59380496039382,0.0970992449752183
"125",1002,"1",2.06788001942985,0.096450888275863
"126",1016,"1",2.12642786749206,0.100680147440653
"127",1044,"1",2.38898598126383,0.099459349975879
"128",1117,"1",2.56915122093054,0.0900419246921536
"129",1168,"1",2.5676048290044,0.102023164826646
"130",1320,"1",2.20486577642144,0.0927939491524999
"131",1464,"1",2.58768736240922,0.10127876232249
"132",1481,"1",2.47582833016555,0.0964211168626425
"133",1485,"1",2.42941528344678,0.0969541808902277
"134",1502,"1",2.76366447275665,0.0971119095961889
"135",1543,"1",2.86595695771677,0.097456237126037
"136",1548,"1",2.42487976399995,0.0983157032498098
"137",1582,"1",2.7409522531055,0.0959303100406235
"138",1649,"1",2.65516035473989,0.100670196607777
"139",1653,"1",2.31838839110416,0.0952806685203454
"140",1699,"1",2.37006914614408,0.104373244353728
"141",1773,"1",2.17221284842512,0.104794280994544
"142",1788,"1",2.59378654405958,0.103826516335261
"143",1798,"1",2.40284833071907,0.0898757907488837
"144",1821,"1",2.09704236868427,0.107294354589137
"145",1879,"1",2.66374929328068,0.0975098115930064
"146",1906,"1",2.73149764189539,0.0949381925007033
"147",1932,"1",2.34524653484647,0.0967099462826902
"148",1933,"1",2.36671858727144,0.101875745295922
"149",1944,"1",2.011868790642,0.108623062131677
"150",2076,"1",2.31901785684605,0.0955029476951911
"151",2091,"1",2.29428174349667,0.107196548656994
"152",2204,"1",2.47897669700387,0.10202577600451
"153",2316,"1",2.61833885092708,0.0930129517707953
"154",2322,"1",2.53050001307697,0.1016454731382
"155",2394,"1",2.67053109416147,0.1037607799582
"156",2452,"1",2.19753042272594,0.101220731016682
"157",2478,"1",2.28864269131445,0.100132293635166
"158",2479,"1",2.37351735689912,0.0924321046278098
"159",2483,"1",2.38652297612892,0.101307306474568
"160",2516,"1",2.4678467837924,0.0996783944811104
"161",2534,"1",2.19693078473096,0.0930034323440147
"162",2567,"1",2.73702957510646,0.0968458612953286
"163",2617,"1",2.39476437172311,0.0995506945415259
"164",2625,"1",2.24147998208151,0.0973656057451732
"165",2632,"1",2.49004639538169,0.101034632461713
"166",2672,"1",2.38591847131907,0.102124060024253
"167",2681,"1",2.23082425022738,0.0976456606234353
"168",2753,"1",2.5757423590907,0.103133523677715
"169",2754,"1",2.32923769797811,0.0937156561180221
"170",2799,"1",2.39550540206738,0.105646751296122
"171",2809,"1",2.56860869371665,0.105310305669829
"172",2819,"1",2.31453359205573,0.0926728071576884
"173",2826,"1",2.4188937354621,0.0943583740647487
"174",2833,"1",2.68687308894997,0.100563827402494
"175",2865,"1",2.53305221268304,0.0961237179780131
"176",2956,"1",2.43449719820577,0.104414501291173
"177",3081,"1",1.93391461942606,0.103890226457769
"178",3102,"1",2.27645602887448,0.103418535142592
"179",3163,"1",1.93946101480772,0.0926255352828556
"180",3205,"1",2.24741556735584,0.0945244484571298
"181",3223,"1",2.78230534077076,0.101837224278485
"182",3273,"1",2.21661506226052,0.105727253117177
"183",3294,"1",2.43270706740208,0.0896253958104039
"184",3317,"1",2.66909648575457,0.0949285744119337
"185",3345,"1",2.57912820920429,0.104505192468572
"186",3350,"1",2.28384087075416,0.0963734640564866
"187",3498,"1",2.37834421797346,0.0952928130207503
"188",3512,"1",2.55476536263378,0.0948007509093763
"189",3514,"1",2.87106072328777,0.10244760725513
"190",3563,"1",1.69371361831516,0.101898178576666
"191",3571,"1",2.61401834317694,0.107692633054196
"192",3577,"1",2.7509621837321,0.0923270218529016
"193",3641,"1",2.5650465132057,0.0957546584484251
"194",3708,"1",2.64367993086275,0.0979345436718565
"195",3712,"1",2.4431028207761,0.0951598992264867
"196",3722,"1",2.38235348060327,0.103660883294887
"197",3734,"1",2.18035766768277,0.0926543179792287
"198",3795,"1",2.79913422093729,0.0967140207894385
"199",3841,"1",2.16516516796089,0.0973552893870743
"200",3897,"1",2.14245979110659,0.0949227684476517
"201",12,"2",2.98249094097975,0.0972010805638266
"202",24,"2",3.30583790377314,0.100445196376679
"203",54,"2",2.89833346647748,0.101349075431233
"204",141,"2",2.77104527379861,0.102812159102033
"205",158,"2",3.1367790942938,0.0956895545690656
"206",206,"2",3.07411167873592,0.104501775470092
"207",278,"2",2.95302024187074,0.0953237636232769
"208",301,"2",3.16167796015508,0.10991329820083
"209",313,"2",2.81560061237255,0.0987318369911421
"210",392,"2",3.06177520850248,0.0971401407502308
"211",435,"2",2.84711708531428,0.102279160961213
"212",450,"2",2.96468602154306,0.0944170085845079
"213",466,"2",3.26153769736817,0.0980210334857392
"214",470,"2",2.77489070491263,0.0991844823905703
"215",557,"2",3.15030810849744,0.102429065822003
"216",596,"2",2.69249970283386,0.0951936110166743
"217",599,"2",2.96991495619911,0.0941159688197473
"218",743,"2",2.95291521688791,0.0953791681188524
"219",768,"2",3.03850982855067,0.0938724114784771
"220",803,"2",3.12701119289883,0.099476090889187
"221",840,"2",2.96997003439335,0.0978239992522113
"222",878,"2",3.19837483299974,0.0982900698259425
"223",879,"2",3.28193383691337,0.0939281511408693
"224",979,"2",3.28707345072476,0.0985684649106384
"225",1002,"2",2.88963083232932,0.107095013638229
"226",1016,"2",2.9970309837914,0.097783400762277
"227",1044,"2",2.87472254589195,0.101946562053573
"228",1117,"2",3.19379601898544,0.0962174354483892
"229",1168,"2",3.04186397778654,0.0988395651567536
"230",1320,"2",2.90334819508501,0.101008673370156
"231",1464,"2",3.09051931200096,0.100528549973954
"232",1481,"2",2.86866619165622,0.100078829345347
"233",1485,"2",3.09807372375643,0.0890081819166312
"234",1502,"2",3.19876933273768,0.100502759018767
"235",1543,"2",3.05720798498011,0.104336556663254
"236",1548,"2",3.00721555581737,0.103274973165349
"237",1582,"2",2.94054261429608,0.0958026374740353
"238",1649,"2",2.72760483141374,0.0994207869143096
"239",1653,"2",3.05102076849335,0.0990716675580233
"240",1699,"2",2.50488675100447,0.101610823522948
"241",1773,"2",2.79692399797146,0.102300773908612
"242",1788,"2",3.05000731246732,0.101282778430725
"243",1798,"2",2.76425702043161,0.099994792248507
"244",1821,"2",2.77244390982475,0.0991573624334697
"245",1879,"2",2.60424942244683,0.102759015086744
"246",1906,"2",3.08826981740762,0.100311541515927
"247",1932,"2",3.04321326621165,0.104928678349121
"248",1933,"2",3.03762513683767,0.0985965486623445
"249",1944,"2",2.56980789639199,0.0997446520011044
"250",2076,"2",2.78797713151849,0.0966150706654331
"251",2091,"2",3.14700611203862,0.0919192030014366
"252",2204,"2",2.8922733716981,0.0997150532724125
"253",2316,"2",2.88932755753762,0.100562389022572
"254",2322,"2",2.99828105742339,0.0998834416414054
"255",2394,"2",3.12016037164544,0.102900109998222
"256",2452,"2",3.12921023943366,0.0973872484001647
"257",2478,"2",2.87051143722756,0.0944239005689862
"258",2479,"2",2.74015742476033,0.0940995141334877
"259",2483,"2",2.95763327982424,0.102862617907662
"260",2516,"2",2.74680556638031,0.101282778430725
"261",2534,"2",2.65337850849389,0.0927601975746927
"262",2567,"2",2.96424631959855,0.0956384578161562
"263",2617,"2",2.88336258777683,0.0914988075499737
"264",2625,"2",3.24121358712838,0.0973099371221236
"265",2632,"2",2.97338039381106,0.0993217108909429
"266",2672,"2",2.54903946506341,0.0965296947914899
"267",2681,"2",3.00565389170074,0.104820557568932
"268",2753,"2",3.20518426421115,0.0927977651596202
"269",2754,"2",2.96476262942093,0.10088204887423
"270",2799,"2",2.98989788568926,0.100376981845485
"271",2809,"2",2.86127009098879,0.0959208463766108
"272",2819,"2",2.8831513130551,0.102860123558045
"273",2826,"2",3.09188310899036,0.105156836266816
"274",2833,"2",3.02081980981942,0.0932407315678443
"275",2865,"2",2.54548360171635,0.106463697081055
"276",2956,"2",3.18935118851,0.0959467388130271
"277",3081,"2",2.86333547946114,0.0939139954940711
"278",3102,"2",3.11625856378866,0.095683964716914
"279",3163,"2",2.9232249803494,0.106211112523186
"280",3205,"2",2.95059539499015,0.0984304916090791
"281",3223,"2",3.06230802191997,0.0939461857916743
"282",3273,"2",2.83686535112608,0.0957343556428541
"283",3294,"2",3.2466684333253,0.104918807686538
"284",3317,"2",3.11823635015881,0.103433426617086
"285",3345,"2",2.83878844891204,0.101063418388484
"286",3350,"2",2.80548861349543,0.1084631966558
"287",3498,"2",2.99849174778126,0.095415909915791
"288",3512,"2",2.85396201893883,0.0972108346593871
"289",3514,"2",3.01601657701065,0.100908514146214
"290",3563,"2",3.07847005007595,0.0932547840962124
"291",3571,"2",3.03357929715318,0.0940777408974419
"292",3577,"2",3.10174374821964,0.10427435955091
"293",3641,"2",2.87874101111802,0.106287671367895
"294",3708,"2",3.03402456747162,0.111118231013263
"295",3712,"2",3.09808248760933,0.102806440305588
"296",3722,"2",2.94549075059852,0.092668680828867
"297",3734,"2",2.90843955333007,0.0965456200576395
"298",3795,"2",3.20578054167976,0.0886078873854892
"299",3841,"2",2.79893235030961,0.0908560035861259
"300",3897,"2",3.10090642694891,0.0904905373962954
"301",12,"3",2.72705619665349,0.0986380148166837
"302",24,"3",2.29891115876588,0.099310259268355
"303",54,"3",2.18948254137805,0.0999094753708447
"304",141,"3",2.23583763703195,0.0998020297519599
"305",158,"3",2.58302863323328,0.0929298541916492
"306",206,"3",2.32722290821243,0.106571412024806
"307",278,"3",2.97079911758448,0.0951558689412243
"308",301,"3",2.4837007506563,0.111751891485545
"309",313,"3",2.74542049879657,0.096773535094774
"310",392,"3",2.43917034591329,0.0899820170697028
"311",435,"3",2.54852176896609,0.0986380148166837
"312",450,"3",2.60394989953705,0.096060300260569
"313",466,"3",2.57990464051393,0.0993727478493951
"314",470,"3",2.55005113754039,0.0900295311874475
"315",557,"3",2.85716079355128,0.0950940055945737
"316",596,"3",2.18812904188629,0.0992888127345431
"317",599,"3",2.73435543138745,0.093712417542993
"318",743,"3",2.33497096953645,0.0938295870778077
"319",768,"3",2.43076887459134,0.0988979100443924
"320",803,"3",2.38474535553592,0.0961170740238734
"321",840,"3",2.53247505950628,0.0992408232844721
"322",878,"3",2.43111037447142,0.0957240136092633
"323",879,"3",2.5026190290445,0.0959211097176475
"324",979,"3",2.94970695997087,0.0978292519760581
"325",1002,"3",2.54006728251447,0.0957429235177761
"326",1016,"3",2.72583581452378,0.094528176159903
"327",1044,"3",2.52156356201586,0.102592866289483
"328",1117,"3",2.4602993557859,0.0931663894267601
"329",1168,"3",2.50322882336973,0.0947939785615874
"330",1320,"3",2.44716158726757,0.101469265914672
"331",1464,"3",2.37041601583746,0.0969638222016164
"332",1481,"3",2.19752075973293,0.0921961148972924
"333",1485,"3",2.04562897329992,0.10239377593688
"334",1502,"3",2.85310720672585,0.102482880442398
"335",1543,"3",2.73180125901433,0.102023755174405
"336",1548,"3",2.64681106718422,0.0972300721863304
"337",1582,"3",2.14830454205116,0.0953427695700486
"338",1649,"3",2.40215085292914,0.0973115858323691
"339",1653,"3",2.52814422625107,0.101255847190843
"340",1699,"3",2.49832069856748,0.0931311419932553
"341",1773,"3",2.04645657468851,0.102641288864819
"342",1788,"3",2.74869738920371,0.092731200746858
"343",1798,"3",2.51489547072826,0.0963385899140312
"344",1821,"3",2.23119583712355,0.0924321046278098
"345",1879,"3",2.49643069128951,0.0994207869143096
"346",1906,"3",2.59140028208828,0.0967859565032134
"347",1932,"3",2.14785636326731,0.0994338824346897
"348",1933,"3",2.68601948326623,0.102906640509154
"349",1944,"3",2.64435492157328,0.0970752149713349
"350",2076,"3",2.367320439168,0.0979632005594495
"351",2091,"3",2.24262741624892,0.0989104519005645
"352",2204,"3",2.26103171576974,0.0986569771661256
"353",2316,"3",2.849415322796,0.0966203362287997
"354",2322,"3",2.23672896536677,0.0982891645478456
"355",2394,"3",3.20135472416355,0.108995193611938
"356",2452,"3",2.71088987760976,0.0977916486878762
"357",2478,"3",2.34999345939893,0.0931051215550701
"358",2479,"3",2.55720211789073,0.0938569307377829
"359",2483,"3",2.61647879820936,0.101763803276827
"360",2516,"3",2.73934518150607,0.100515936176278
"361",2534,"3",2.41146468613855,0.101985903180808
"362",2567,"3",2.63168622966201,0.099043083832065
"363",2617,"3",2.78163603155969,0.0964261175261679
"364",2625,"3",2.48161058623111,0.0974096853413159
"365",2632,"3",2.56687421647297,0.0984176163812455
"366",2672,"3",1.98654355058464,0.0980460552936296
"367",2681,"3",2.64458948665255,0.103677131574237
"368",2753,"3",2.5104501974916,0.0995685119924816
"369",2754,"3",2.36196215402481,0.100549883811822
"370",2799,"3",2.3469706666542,0.0975794106801378
"371",2809,"3",2.72576460410539,0.0925672122380119
"372",2819,"3",2.03138680420369,0.0993859394066105
"373",2826,"3",2.47861578667052,0.0941220000125222
"374",2833,"3",2.74821881113845,0.100313254888769
"375",2865,"3",2.06084318737418,0.0974400786702102
"376",2956,"3",3.32619314786952,0.101145548544951
"377",3081,"3",2.33915352799422,0.0945877572065211
"378",3102,"3",2.54267830667544,0.100242171470852
"379",3163,"3",2.47391748775094,0.0999532972358177
"380",3205,"3",2.72603479464351,0.0991034933063212
"381",3223,"3",2.10651220431661,0.107255172217798
"382",3273,"3",2.5817102140286,0.0991667533806806
"383",3294,"3",2.24423986398265,0.0986368810078706
"384",3317,"3",2.45238890887004,0.0956531239227396
"385",3345,"3",2.47701098340232,0.0951670617655523
"386",3350,"3",2.47154602600625,0.0943587620887015
"387",3498,"3",2.70098681981619,0.0942575686915628
"388",3512,"3",2.56440190382592,0.0966168099442998
"389",3514,"3",2.48262370240308,0.09863624240519
"390",3563,"3",2.48281133794847,0.101506682348862
"391",3571,"3",2.08747355252679,0.101960711576076
"392",3577,"3",2.69147743020611,0.106218312502134
"393",3641,"3",2.45349607810034,0.0867429953311102
"394",3708,"3",2.76392466971867,0.100992345567082
"395",3712,"3",2.34591243907129,0.106351838162789
"396",3722,"3",2.41721961539469,0.092512410156832
"397",3734,"3",2.15627788630759,0.096201732820424
"398",3795,"3",2.31263126625825,0.0985447344010198
"399",3841,"3",2.29882436784945,0.101292405913518
"400",3897,"3",2.23235404622388,0.0924964727360486
"401",12,"4",2.97822448907232,0.0963739542266456
"402",24,"4",3.75119933768999,0.0952928130207503
"403",54,"4",2.86152996119185,0.0981970563705049
"404",141,"4",2.85193604549548,0.099957975995643
"405",158,"4",2.51072681783713,0.107249256485084
"406",206,"4",2.98542949979401,0.0973184222171877
"407",278,"4",2.96717582044198,0.0963239530167554
"408",301,"4",2.6184801775195,0.090697643640275
"409",313,"4",3.05084098978801,0.105260058410099
"410",392,"4",2.66386822464838,0.0953638015130195
"411",435,"4",2.54275777093215,0.100333358341916
"412",450,"4",3.0039085158464,0.105921937100706
"413",466,"4",3.32472701055839,0.0957062698157045
"414",470,"4",2.59927433451246,0.0963366762345769
"415",557,"4",3.13466909337404,0.104762127146396
"416",596,"4",3.08863788600038,0.0985400954736341
"417",599,"4",3.41082369481728,0.0985818227370958
"418",743,"4",2.64234667835007,0.0915032674689925
"419",768,"4",3.42614845993571,0.100550020283491
"420",803,"4",3.15429691013833,0.0924522438111069
"421",840,"4",2.87436788657395,0.0964974942057244
"422",878,"4",3.34739742415007,0.103282445135871
"423",879,"4",3.02950251581575,0.097735921709799
"424",979,"4",3.51516635260454,0.098577887284279
"425",1002,"4",3.01268766772541,0.0915383821714766
"426",1016,"4",2.67503249737757,0.0958154364847385
"427",1044,"4",2.88122181960627,0.0950682081664098
"428",1117,"4",3.59432479466351,0.0957187029625861
"429",1168,"4",2.52150256952197,0.100880125869772
"430",1320,"4",3.1082033303122,0.104427348205077
"431",1464,"4",3.54345709065794,0.0962177406588492
"432",1481,"4",3.51829749386259,0.103230927265596
"433",1485,"4",3.26121013511452,0.0991670632325546
"434",1502,"4",3.23983715145044,0.100438404574851
"435",1543,"4",3.32498126885881,0.099526996927153
"436",1548,"4",2.9831884789558,0.103480384902121
"437",1582,"4",3.31421827008205,0.0953427695700486
"438",1649,"4",2.97056200321716,0.0987014960220469
"439",1653,"4",2.2208429011406,0.100630522054916
"440",1699,"4",1.9663789169656,0.0904193129912597
"441",1773,"4",3.31293048117035,0.104989898046256
"442",1788,"4",2.47143435265069,0.101762986759233
"443",1798,"4",2.48570778397753,0.095889385403116
"444",1821,"4",2.48538233937063,0.102608286928456
"445",1879,"4",2.85972929247013,0.0944386813244995
"446",1906,"4",2.95671344179275,0.0902952150921
"447",1932,"4",3.19707545755474,0.105691177714989
"448",1933,"4",3.18315316607792,0.0997150532724125
"449",1944,"4",3.27137034963589,0.0990232579262155
"450",2076,"4",1.98655656167689,0.0951898618575095
"451",2091,"4",2.92888940020713,0.093758883361196
"452",2204,"4",2.88489966617335,0.104024302321185
"453",2316,"4",3.19864309338305,0.0964504966754397
"454",2322,"4",2.73257537371072,0.101939573582548
"455",2394,"4",2.38799218721011,0.103582024354496
"456",2452,"4",3.67673691056871,0.100518754947328
"457",2478,"4",3.48650479758549,0.104317088336223
"458",2479,"4",2.52580848825233,0.103244153016078
"459",2483,"4",3.19360504792932,0.0972564882366572
"460",2516,"4",3.2355497936258,0.107118037296482
"461",2534,"4",2.2552337497813,0.0888835553700588
"462",2567,"4",3.19612401341832,0.102400228377761
"463",2617,"4",2.48587658048073,0.0985965486623445
"464",2625,"4",2.51979120667962,0.0994679776214339
"465",2632,"4",2.95562786105321,0.103401034447129
"466",2672,"4",2.45775492050683,0.0962070332099045
"467",2681,"4",3.80986233379799,0.0980613550013155
"468",2753,"4",3.36892515267749,0.0943203698672131
"469",2754,"4",3.25698376650272,0.0985321246486807
"470",2799,"4",3.33192016590856,0.0944871916602089
"471",2809,"4",2.98326130171175,0.0974468438284668
"472",2819,"4",2.96523978088441,0.100777541122348
"473",2826,"4",3.0831757064553,0.0968339571762787
"474",2833,"4",3.27080524339235,0.10359371263456
"475",2865,"4",2.6283429984663,0.0965213170189339
"476",2956,"4",3.59722435721047,0.0987991625367838
"477",3081,"4",2.56796969391907,0.104326420465776
"478",3102,"4",3.34977871337842,0.0983794897866606
"479",3163,"4",2.92258985928996,0.111751891485545
"480",3205,"4",2.81109497486668,0.0986123895623158
"481",3223,"4",2.70051550163371,0.095796266035976
"482",3273,"4",3.47350400934994,0.0992068235459568
"483",3294,"4",3.62226866117245,0.0926538812022982
"484",3317,"4",2.88114784893328,0.10350330697427
"485",3345,"4",3.10923630638267,0.0999167106770394
"486",3350,"4",2.23495168696714,0.095414593422727
"487",3498,"4",3.46311565001538,0.0996348519443828
"488",3512,"4",3.64432604717214,0.0954743769772895
"489",3514,"4",3.12872173432237,0.0971955508221271
"490",3563,"4",2.99682755193973,0.0913983531325112
"491",3571,"4",3.87846235393257,0.104167761061089
"492",3577,"4",3.61205735871386,0.0951094412221921
"493",3641,"4",2.98299313985965,0.104046082580881
"494",3708,"4",2.79258889739053,0.0962873928341994
"495",3712,"4",3.10793809645266,0.0930927338074278
"496",3722,"4",3.0429373303459,0.0997260270924175
"497",3734,"4",2.77089045029421,0.103335172472917
"498",3795,"4",3.26831040360557,0.0942933599990751
"499",3841,"4",3.07734339160179,0.0960986057278852
"500",3897,"4",2.36396472682268,0.0994845942093641
"501",12,"5",2.81143275171464,0.102163391398492
"502",24,"5",3.11952533411192,0.113823830497625
"503",54,"5",3.04040418822904,0.111930427005232
"504",141,"5",2.94779034715009,0.101876995783947
"505",158,"5",3.14843700869725,0.100728102713145
"506",206,"5",2.99602167126306,0.110208582165792
"507",278,"5",3.25641288005249,0.0970992449752183
"508",301,"5",2.83749882765521,0.104606176923187
"509",313,"5",2.70106775270253,0.0917568317691372
"510",392,"5",2.79124915619853,0.103837540244816
"511",435,"5",2.7297792126988,0.0926025368299257
"512",450,"5",3.10800475083117,0.097762589634301
"513",466,"5",3.29843289238021,0.0957757868025892
"514",470,"5",2.78526085169107,0.105455319964403
"515",557,"5",3.1617550639012,0.104935094403307
"516",596,"5",2.70952700706717,0.0978848386405539
"517",599,"5",3.06253043653007,0.101389896190914
"518",743,"5",2.97979130772063,0.101817448801254
"519",768,"5",3.29528921486372,0.100041664263936
"520",803,"5",2.95237973422475,0.0963688827261123
"521",840,"5",2.94104919385894,0.105427077268397
"522",878,"5",3.32957664406434,0.0991468130430008
"523",879,"5",3.15844420220455,0.095295035495248
"524",979,"5",3.10335242661343,0.0941156860482566
"525",1002,"5",3.13354034406134,0.103789631633301
"526",1016,"5",2.88081929004703,0.0991786826905449
"527",1044,"5",2.93637363374923,0.100351105552215
"528",1117,"5",2.93814393313067,0.0968173039637091
"529",1168,"5",2.67345426671787,0.0978744128499314
"530",1320,"5",2.86074266783588,0.108774199485651
"531",1464,"5",2.87065274169364,0.0947939785615874
"532",1481,"5",2.72193641445769,0.0969044059234296
"533",1485,"5",3.17486879564976,0.0955119452479501
"534",1502,"5",3.29361723825208,0.102382727110204
"535",1543,"5",2.999540086278,0.0955668228493455
"536",1548,"5",2.98442107371888,0.0980838885964304
"537",1582,"5",2.95606845198908,0.103902798164464
"538",1649,"5",2.85331358593783,0.099306814579767
"539",1653,"5",2.99196342528084,0.092512410156832
"540",1699,"5",3.19554822575725,0.0989295108187389
"541",1773,"5",3.23725398194212,0.0950618971808593
"542",1788,"5",2.86774876022311,0.0954621862497312
"543",1798,"5",3.362033693371,0.0924305535030966
"544",1821,"5",2.83593448849208,0.103485696587558
"545",1879,"5",2.47507992626517,0.101164933642173
"546",1906,"5",2.82130319678701,0.103288974523491
"547",1932,"5",2.82235001195028,0.0983943729471934
"548",1933,"5",2.97956628445538,0.0989347880721443
"549",1944,"5",3.00576798283882,0.0985724623982522
"550",2076,"5",3.13561010731315,0.100231231676707
"551",2091,"5",2.71646449263922,0.106565136313967
"552",2204,"5",3.07915140498569,0.106146950404511
