"",".chain",".iteration",".draw","(Intercept)","DD_5_delta_test"
"157",1,157,157,2.38274868199921,0.102202069185549
"158",1,158,158,2.4481108864638,0.0987702510030785
"159",1,159,159,2.56167746675057,0.0997130755811367
"160",1,160,160,2.94510664584614,0.10546473879456
"161",1,161,161,2.8246256387098,0.08962864715599
"162",1,162,162,2.81827543895313,0.103404303804752
"163",1,163,163,2.45119896797864,0.100551495788725
"164",1,164,164,2.57141979301524,0.104040695961756
"165",1,165,165,2.68889989718207,0.103471860449628
"166",1,166,166,2.77357361826207,0.0961190608469187
"167",1,167,167,2.68295622373794,0.0984398937055401
"168",1,168,168,2.89324057734263,0.101547256843554
"169",1,169,169,2.72454525191253,0.0953503404395976
"170",1,170,170,2.63216834615222,0.104907980728598
"171",1,171,171,2.51441724735024,0.0993614023676372
"172",1,172,172,2.97344103129887,0.0964596290245191
"173",1,173,173,3.10936580457259,0.0982891645478456
"174",1,174,174,3.04005443919927,0.0968471080853136
"175",1,175,175,2.89380845450447,0.0921706812362436
"176",1,176,176,3.05382368432733,0.0882145938168517
"177",1,177,177,2.61447215706958,0.105938201613161
"178",1,178,178,2.82544955434976,0.0948907208768284
"179",1,179,179,2.77274580818425,0.102024920948336
"180",1,180,180,2.85642443982573,0.0938624028912607
"181",1,181,181,2.56889461989751,0.100636210199062
"182",1,182,182,2.79547435331093,0.101396388941377
"183",1,183,183,2.66886368540449,0.099495596021528
"184",1,184,184,2.85146291432374,0.0932540749629373
"185",1,185,185,2.78274885150323,0.0972078833477127
"186",1,186,186,2.71741374340462,0.10012008963884
"187",1,187,187,2.87379077936758,0.100882760845422
"188",1,188,188,2.83163733158873,0.0987254412686798
"189",1,189,189,2.77439208429475,0.0980180306811687
"190",1,190,190,2.94574793998138,0.100042663034475
"191",1,191,191,2.77646442472805,0.0969541808902277
"192",1,192,192,2.78061995397506,0.0970961562574948
"193",1,193,193,2.66658091364841,0.100873248831097
"194",1,194,194,2.73610630711543,0.0985196058074673
"195",1,195,195,2.68591402805431,0.107196548656994
"196",1,196,196,2.73381173019881,0.110423063625132
"197",1,197,197,2.68158329859882,0.0984728339168141
"198",1,198,198,2.85422642890263,0.0979730095078812
"199",1,199,199,2.82131569837001,0.101700516098537
"200",1,200,200,2.70096012383907,0.10202577600451
"201",1,201,201,2.82681854388439,0.0962350133896783
"202",1,202,202,2.89264843716016,0.0975542120798038
"203",1,203,203,2.74035682807647,0.0951598992264867
"204",1,204,204,2.57721537465302,0.105840601181198
"205",1,205,205,2.9127978396005,0.0909842055377381
"206",1,206,206,2.69418803641578,0.10544147613098
"207",1,207,207,2.70154036738523,0.105002687719162
"208",1,208,208,2.67061287826485,0.10518933259264
"209",1,209,209,2.70953236935384,0.0916528292877424
"210",1,210,210,2.64080611807272,0.100699935917226
"211",1,211,211,2.63952570624887,0.0955480488905057
"212",1,212,212,2.56188634299428,0.100562389022572
"213",1,213,213,2.72554544716837,0.0955029476951911
"214",1,214,214,2.57937551612622,0.106225172420182
"215",1,215,215,2.55852015605129,0.105711918508056
"216",1,216,216,2.81423346116067,0.0944239005689862
"217",1,217,217,2.58066640778222,0.103507501627665
"218",1,218,218,2.55894776306216,0.0999367179593827
"219",1,219,219,2.69219153155437,0.0985834688197223
"220",1,220,220,2.7276877167826,0.102093158023062
"221",1,221,221,2.72412210020258,0.0969829200543394
"222",1,222,222,2.69803669127208,0.106573472572036
"223",1,223,223,2.83125843221319,0.0917568317691372
"224",1,224,224,3.00456365609203,0.0890081819166312
"225",1,225,225,2.90030985347567,0.0930302401171211
"226",1,226,226,2.74898333105119,0.103968029748066
"227",1,227,227,2.78455900538457,0.10564316824345
"228",1,228,228,3.11548519485709,0.0867429953311102
"229",1,229,229,2.96231249431407,0.0951409059752477
"230",1,230,230,2.76281557439256,0.102493930811107
"231",1,231,231,3.31482799415227,0.0931311419932553
"232",1,232,232,2.71345692207965,0.100898364940264
"233",1,233,233,2.59019569014029,0.107849813821199
"234",1,234,234,2.71950391937908,0.108134678681224
"235",1,235,235,2.71452343050377,0.0951371045441887
"236",1,236,236,2.58093797586412,0.100532663636606
"237",1,237,237,2.62283082562224,0.0955626509222277
"238",1,238,238,2.61181652889495,0.106529153762106
"239",1,239,239,2.63969068761899,0.0980959906596233
"240",1,240,240,2.70570454090862,0.103742563460217
"241",1,241,241,2.640522125775,0.0945188365059376
"242",1,242,242,2.72788883964535,0.0940351177354477
"243",1,243,243,2.64903606325551,0.102912032240637
"244",1,244,244,3.12931013150573,0.0976146794081255
"245",1,245,245,2.95366439555233,0.0982545659413959
"246",1,246,246,2.7612234703925,0.0985786503212007
"247",1,247,247,2.92275592700872,0.0916977759622589
"248",1,248,248,2.96830972747453,0.0900295311874475
"249",1,249,249,2.74438210077226,0.0918241040193727
"250",1,250,250,2.6365349537327,0.104721389818179
"251",1,251,251,2.98792042481677,0.0928358478202808
"252",1,252,252,2.92176542904393,0.0985321246486807
"253",1,253,253,2.920541895493,0.0991810110495997
"254",1,254,254,2.5435214667573,0.101315455034195
"255",1,255,255,2.73461491384069,0.101251022037847
"256",1,256,256,2.65082680566757,0.0966524807370871
"257",1,257,257,2.68137980137373,0.0952504640492165
"258",1,258,258,2.63189139558375,0.0980283229188845
"259",1,259,259,2.64795945286864,0.0978656760639502
"260",1,260,260,2.54102732807845,0.100974161010091
"261",1,261,261,2.45325373481825,0.0995169898015335
"262",1,262,262,2.62287875814638,0.0953427695700486
"263",1,263,263,2.60079188147375,0.0966184158698954
"264",1,264,264,2.92163506980869,0.101777023626218
"265",1,265,265,2.51583595028661,0.099081010444424
"266",1,266,266,2.72960170043171,0.0966768132963592
"267",1,267,267,2.94956335626483,0.0970783724396107
"268",1,268,268,2.90697897686983,0.0943587620887015
"269",1,269,269,2.72350002907994,0.100333358341916
"270",1,270,270,2.80871720708824,0.099132227528321
"271",1,271,271,2.65810288139804,0.0874051060728443
"272",1,272,272,2.93357230016307,0.111118231013263
"273",1,273,273,2.65807647814268,0.0907581531667992
"274",1,274,274,2.88243040251472,0.0876092661636344
"275",1,275,275,2.85895752223481,0.0951829011273506
"276",1,276,276,3.05114742247554,0.0957568232693452
"277",1,277,277,2.92924954891455,0.100650065462778
"278",1,278,278,3.11892028780123,0.0909107366162649
"279",1,279,279,2.41041631937145,0.10821494532624
"280",1,280,280,2.50086680375292,0.110306635010858
"281",1,281,281,2.83235250473011,0.0884012557152812
"282",1,282,282,2.65038384151785,0.107481659138676
"283",1,283,283,2.63641684340458,0.0950533763644387
"284",1,284,284,2.87613020875982,0.0979726968222847
"285",1,285,285,2.95407038737719,0.104676256182994
"286",1,286,286,2.80446545370933,0.0960537582651442
"287",1,287,287,2.57242474549221,0.101791073226933
"288",1,288,288,2.57933392434649,0.10146846579305
"289",1,289,289,3.03204529583481,0.0997354243523936
"290",1,290,290,2.94668433310104,0.0957184849398922
"291",1,291,291,2.83875521940825,0.0974803836857319
"292",1,292,292,2.9576859075171,0.0961522734671515
"293",1,293,293,2.64988633762648,0.104418554174345
"294",1,294,294,2.74241952336775,0.101129060986053
"295",1,295,295,2.8490979308229,0.104950305646248
"296",1,296,296,2.73366197724181,0.0993866285843818
"297",1,297,297,2.55822111896673,0.0980188441960819
"298",1,298,298,2.69078239307834,0.100190283510665
"299",1,299,299,2.8905676603752,0.0973593412332666
"300",1,300,300,2.74157803576637,0.100630522054916
"301",1,301,301,2.70925889125781,0.093260604486418
"302",1,302,302,2.88819285023159,0.0889686422404984
"303",1,303,303,2.87709326688523,0.0938829442253432
"304",1,304,304,2.87396956750142,0.0986216678313137
"305",1,305,305,2.70522530046399,0.0980194752284625
"306",1,306,306,2.81744675421709,0.091348402553097
"307",1,307,307,2.86505874792344,0.10046977949806
"308",1,308,308,2.90832720638992,0.0987245919136421
"309",1,309,309,2.88797020762016,0.0999395027356518
"310",1,310,310,2.89630091818386,0.096782476131315
"311",1,311,311,2.86222572535228,0.092257179830553
"312",1,312,312,2.65431264224911,0.0961061285746122
"313",1,313,313,2.60587301383129,0.100067805325315
"314",1,314,314,2.59182387219889,0.102853320099616
"315",1,315,315,2.67008423219922,0.101942668942844
"316",1,316,316,2.71987473004633,0.0966203362287997
"317",1,317,317,2.66549532014558,0.0972350571600623
"318",1,318,318,2.74889457188039,0.0962990294026458
"319",1,319,319,3.00483821243991,0.101686691873378
"320",1,320,320,2.90929850641599,0.0934908303654604
"321",1,321,321,2.79781276241972,0.100865589879701
"322",1,322,322,2.68393566465442,0.10067352560888
"323",1,323,323,2.38297046092085,0.0995673973497657
"324",1,324,324,2.60988189295274,0.0962365725673491
"325",1,325,325,2.68397755980599,0.0974482588525986
"326",1,326,326,2.62020193487885,0.0978554843854322
"327",1,327,327,2.70836385873893,0.0950551599460455
"328",1,328,328,2.6533227144875,0.0963455882112831
"329",1,329,329,2.53769280061938,0.0953981606218766
"330",1,330,330,2.72953279323691,0.102374088850749
"331",1,331,331,2.79089752929448,0.0961874393262722
"332",1,332,332,2.68025515120839,0.0994642081537455
"333",1,333,333,2.84772799282237,0.0946900488886102
"334",1,334,334,2.66772852030496,0.10218789620092
"335",1,335,335,2.7648632156143,0.107222312427469
"336",1,336,336,3.05202079087615,0.0897242140979702
"337",1,337,337,2.66332228741524,0.097332994354864
"338",1,338,338,2.51124034473308,0.100601241875379
"339",1,339,339,2.48457250625801,0.101140492064969
"340",1,340,340,2.5714818506435,0.100958602697339
"341",1,341,341,2.54248630079821,0.101600370837109
"342",1,342,342,2.51699307237633,0.101536500468643
"343",1,343,343,2.59428405865867,0.092734305496194
"344",1,344,344,2.69397767716162,0.10218843467381
"345",1,345,345,2.66554584266554,0.0999080205121987
"346",1,346,346,2.53422048606085,0.0973872484001647
"347",1,347,347,2.66320228519398,0.097572076239907
"348",1,348,348,2.65608375435694,0.101093061740707
"349",1,349,349,2.83260901898179,0.106860665254737
"350",1,350,350,2.7323306426297,0.0990756337950715
"351",1,351,351,2.48358944674612,0.097774436518269
"352",1,352,352,2.47862244396239,0.0968826109576846
"353",1,353,353,2.58900238125093,0.102603726923465
"354",1,354,354,2.41696295447252,0.0965549277463908
"355",1,355,355,2.50190113906113,0.103259797560331
"356",1,356,356,2.82546685031912,0.091640775982189
"357",1,357,357,2.91174790543462,0.107294354589137
"358",1,358,358,2.6694593944701,0.107781292784885
"359",1,359,359,3.26380418223686,0.0916497766727732
"360",1,360,360,3.05421613905614,0.0935708504585196
"361",1,361,361,2.68736820079976,0.100734662557002
"362",1,362,362,2.78795425423576,0.0951056038908618
"363",1,363,363,2.85759082447747,0.0923675923807686
"364",1,364,364,2.83865476614238,0.097011785459919
"365",1,365,365,2.78249566637831,0.0954275503642249
"366",1,366,366,2.74591502196253,0.105878438970682
"367",1,367,367,2.70878847154692,0.100624670981662
"368",1,368,368,2.72193408423395,0.104378740696646
"369",1,369,369,2.84800975659423,0.0960062081872709
"370",1,370,370,3.02485269065009,0.103579931178668
"371",1,371,371,3.04675071293756,0.0868117431335891
"372",1,372,372,2.63616051295846,0.105632698152174
"373",1,373,373,2.76144725513723,0.0968512173858884
"374",1,374,374,2.95773049979955,0.101694751987573
"375",1,375,375,2.63908216086789,0.0969964797406621
"376",1,376,376,2.58914082272049,0.103566303707427
"377",1,377,377,2.93331651956513,0.0906045830675119
"378",1,378,378,2.62631422483839,0.106430431337371
"379",1,379,379,2.85655202907257,0.0960865034228338
"380",1,380,380,2.90258168486029,0.0949578084305215
"381",1,381,381,2.87540960311633,0.100231231676707
"382",1,382,382,2.88831961191617,0.102860123558045
"383",1,383,383,2.84927550607753,0.101811596513387
"384",1,384,384,2.73379853356637,0.103751591185732
"385",1,385,385,2.99346241080267,0.0925580466013338
"386",1,386,386,3.0309968981954,0.0946478489067047
"387",1,387,387,3.09351160693186,0.0991185160451764
"388",1,388,388,2.95251860686284,0.098457004187326
"389",1,389,389,2.77315718950536,0.0984025552817217
"390",1,390,390,2.66072876920623,0.0974143187532729
"391",1,391,391,2.73078765239767,0.0933303946544438
"392",1,392,392,2.56337815450121,0.104117090943284
"393",1,393,393,3.12364329255279,0.0957755928190578
"394",1,394,394,3.06072850360238,0.101541807211975
"395",1,395,395,2.86327214592432,0.100563827402494
"396",1,396,396,2.92748418194991,0.101930426384048
"397",1,397,397,2.67848251633542,0.0989759229776755
"398",1,398,398,2.53954719375839,0.106310156789677
"399",1,399,399,2.56805359438308,0.0921029003479711
"400",1,400,400,2.59807877360276,0.102765850164099
"401",1,401,401,2.65091535767495,0.0973187665452147
"402",1,402,402,2.73470802317383,0.0985809891917059
"403",1,403,403,2.6310856560362,0.0994559254074124
"404",1,404,404,2.64715869747477,0.104762127146396
"405",1,405,405,2.67571313244485,0.100052151983825
"406",1,406,406,2.57224538136051,0.0997953764935057
"407",1,407,407,2.63191828407949,0.0993217108909429
"408",1,408,408,2.70882664097812,0.0952422275928092
"409",1,409,409,2.80546815691421,0.0924305535030966
"410",1,410,410,2.78441786920848,0.103410204509335
"411",1,411,411,2.5902123601807,0.100094969302983
"412",1,412,412,2.83440829458443,0.097456237126037
"413",1,413,413,2.54278398036854,0.101137206145868
"414",1,414,414,2.96187222906989,0.0961338952948552
"415",1,415,415,2.83915110835565,0.0956632716252581
"416",1,416,416,2.72475917243671,0.095121667215079
"417",1,417,417,2.73373475987545,0.0989921766537724
"418",1,418,418,2.55284726446739,0.101834855619226
"419",1,419,419,2.7585105965833,0.100678063854361
"420",1,420,420,3.02073207566737,0.0948489633921403
"421",1,421,421,3.02759805361787,0.0946804787406741
"422",1,422,422,2.98687261192363,0.0959704971275449
"423",1,423,423,2.80242842485389,0.0980162116545136
"424",1,424,424,2.95028701138996,0.0981623135059319
"425",1,425,425,2.85942135543364,0.101850495492662
"426",1,426,426,2.60723742099064,0.0998452779713876
"427",1,427,427,2.71742347845023,0.100015231135968
"428",1,428,428,2.74165142344622,0.0951984720418544
"429",1,429,429,2.72497704145042,0.0961845896001191
"430",1,430,430,3.05295320034188,0.101355714628892
"431",1,431,431,3.10183064521697,0.0954371316230502
"432",1,432,432,2.85720155429886,0.107711139595658
"433",1,433,433,2.76474818407784,0.0920230895437423
"434",1,434,434,2.57232651886317,0.103617719390401
"435",1,435,435,2.5793066180667,0.0951410159081637
"436",1,436,436,2.6574674667071,0.0988749730940551
"437",1,437,437,3.00483141033766,0.0988481803621648
"438",1,438,438,2.92854046058334,0.0997033188801094
"439",1,439,439,2.58043908888057,0.0937422769633205
"440",1,440,440,2.2506602610135,0.100235339535505
"441",1,441,441,2.86881762798733,0.099141913473323
"442",1,442,442,2.69394895270446,0.0964644425586087
"443",1,443,443,2.86736930168096,0.098576638712741
"444",1,444,444,2.98322840208409,0.0988137855213917
"445",1,445,445,2.93201206791413,0.103335172472917
"446",1,446,446,2.98091768759541,0.101055669550335
"447",1,447,447,2.70436897362942,0.0967116677854839
"448",1,448,448,2.75563012582184,0.0998763667210498
"449",1,449,449,2.80026239605778,0.0981299713189291
"450",1,450,450,2.66785487748311,0.102203253077597
"451",1,451,451,2.63700759246047,0.0935521897779587
"452",1,452,452,2.62494774676202,0.102772089963547
"453",1,453,453,2.93280337769881,0.0940693549874366
"454",1,454,454,2.67263669697056,0.100774564425196
"455",1,455,455,2.76066100825387,0.0966677865773503
"456",1,456,456,2.52511680164548,0.107969084968007
"457",1,457,457,2.8805850698976,0.0906769405648359
"458",1,458,458,2.35738049508803,0.107854636565177
"459",1,459,459,2.49196822676431,0.101604579355134
"460",1,460,460,2.48501161989201,0.101119784809242
"461",1,461,461,2.82343906162882,0.0933420431541464
"462",1,462,462,3.00988847480378,0.102489127006195
"463",1,463,463,2.2472715926741,0.0964976624395489
"464",1,464,464,2.6262774114594,0.101352337970191
"465",1,465,465,2.57129903138894,0.10393727600291
"466",1,466,466,3.17671699198404,0.0921005945003922
"467",1,467,467,2.71874151897846,0.100637720756983
"468",1,468,468,2.68989928414943,0.0972241320128558
"469",1,469,469,2.78150032127106,0.0987413826507446
"470",1,470,470,2.7962336485541,0.0913794717727704
"471",1,471,471,3.03991101840324,0.103046615783787
"472",1,472,472,2.81205118237381,0.0918839169257582
"473",1,473,473,2.57383212522885,0.101763803276827
"474",1,474,474,2.61582442137242,0.098346981215121
"475",1,475,475,2.9111945771179,0.0984349880335799
"476",1,476,476,2.8464357002607,0.0994117432212675
"477",1,477,477,2.68642682465338,0.0980062720493775
"478",1,478,478,2.85528392315607,0.0992213320577339
"479",1,479,479,2.94496853080466,0.0985091118907313
"480",1,480,480,2.89978073530167,0.0989997451959928
"481",1,481,481,2.74971848934731,0.0953384085734153
"482",1,482,482,2.8488484417438,0.0997067081109707
"483",1,483,483,2.98314724206641,0.0896538488856539
"484",1,484,484,2.89910777980221,0.0950837656939818
"485",1,485,485,3.03431778064992,0.0933367531095279
"486",1,486,486,2.96755927968312,0.102980304014443
"487",1,487,487,3.06570906140246,0.102833343908022
"488",1,488,488,2.88620901487338,0.0945269605721688
"489",1,489,489,2.53368379300839,0.101738622605277
"490",1,490,490,2.74269999050917,0.0965332256321369
"491",1,491,491,2.87719781616327,0.104469715194842
"492",1,492,492,2.73355098140981,0.0918518790154704
"493",1,493,493,2.60913349417197,0.0965614944755011
"494",1,494,494,2.78712641657718,0.100374377989092
"495",1,495,495,3.0379709868176,0.0923696554760502
"496",1,496,496,3.08516018665858,0.0965296947914899
"497",1,497,497,3.20072778655515,0.098771069814047
"498",1,498,498,3.130531509404,0.0971446459289903
"499",1,499,499,2.75099821585372,0.0994724328532487
"500",1,500,500,2.76986683726166,0.0992297356328206
"501",1,501,501,2.85978144473684,0.097413214259763
"502",1,502,502,2.70536903493045,0.0989468444084988
"503",1,503,503,2.99065837183735,0.105104861101199
"504",1,504,504,2.95727616580626,0.100956274354689
"505",1,505,505,2.87871595696672,0.0976348459280341
"506",1,506,506,2.46913879995695,0.0996047713437527
"507",1,507,507,2.75865059194978,0.100584297975582
"508",1,508,508,2.84647168079346,0.110910916325251
"509",1,509,509,2.79735813634549,0.11282886036987
"510",1,510,510,2.66744408482959,0.110326004806625
"511",1,511,511,2.83622286418675,0.0877123764209386
"512",1,512,512,2.77916203396495,0.0926189229785631
"513",1,513,513,2.9479679503176,0.0954691854066206
"514",1,514,514,2.63178948402577,0.10104437940774
"515",1,515,515,2.79120353651216,0.0968339571762787
"516",1,516,516,2.63253155456667,0.0986634308483201
"517",1,517,517,2.85134202454689,0.0962926153591284
"518",1,518,518,2.64442827811929,0.095414593422727
"519",1,519,519,2.63320940713917,0.100616109099666
"520",1,520,520,2.86707635167528,0.0963369427617675
"521",1,521,521,2.90620232238775,0.100140058913598
"522",1,522,522,2.64389855011149,0.097205401863639
"523",1,523,523,2.94138372712931,0.0941679009451306
"524",1,524,524,3.12473393462334,0.0928247814357707
"525",1,525,525,2.76767708425431,0.096060300260569
"526",1,526,526,2.82313665948705,0.0920535734389908
"527",1,527,527,2.56085113794062,0.100892581228763
"528",1,528,528,2.78134542535362,0.0953914558352828
"529",1,529,529,2.61895425621375,0.0996459571269723
"530",1,530,530,2.96323919536134,0.0985126597584603
"531",1,531,531,2.72465735048797,0.0985715259564431
"532",1,532,532,2.73825886569734,0.0977220763077417
"533",1,533,533,2.82653700239898,0.0965878596028235
"534",1,534,534,2.6916223858368,0.0960640894683125
"535",1,535,535,2.6113038515313,0.0948008754063504
"536",1,536,536,2.42075176637608,0.0990588974302977
"537",1,537,537,2.80451893010434,0.0991178001797848
"538",1,538,538,2.6183760268526,0.106406056303678
"539",1,539,539,3.02151190969236,0.0928947991540767
"540",1,540,540,2.61884971665779,0.103244153016078
"541",1,541,541,2.5085722021594,0.104408060448532
"542",1,542,542,2.61806638452025,0.104065732134337
"543",1,543,543,2.69517721108253,0.0988395651567536
"544",1,544,544,2.93395534329794,0.0989796295579639
"545",1,545,545,2.69186315536125,0.0981356462430333
